"uid","domainID","siteID","plotID","trapCoordinate","date","eventID","trapStatus","duplicateTrapCoordinateQF"
"801A8BA020FC453C8E91E6AAE5C763FC","D03","DSNY","DSNY_004","E3","2013-07-16","MAM.DSNY.2013.07",6,0
"521122DEB32840F9BBB4FAE31DCEE700","D03","DSNY","DSNY_004","C10","2013-07-16","MAM.DSNY.2013.07",6,0
"61CB31BFB617468E8A95C57D421C4A48","D03","DSNY","DSNY_004","E10","2013-07-16","MAM.DSNY.2013.07",6,0
"75271BE6B0BF413D926C0E1E3233D654","D03","DSNY","DSNY_004","I10","2013-07-16","MAM.DSNY.2013.07",6,0
"50FD53806E9541BAA23DF4958DCA9FA5","D03","DSNY","DSNY_004","G10","2013-07-16","MAM.DSNY.2013.07",6,0
"8A5AFB1D2962460996AC8AE1881E2E6A","D03","DSNY","DSNY_004","A10","2013-07-16","MAM.DSNY.2013.07",6,0
"E74BF6D8374F4BFBA1E4535F738A8418","D03","DSNY","DSNY_004","D9","2013-07-16","MAM.DSNY.2013.07",6,0
"27EE08FAA3364F8B8F1140C21A020A48","D03","DSNY","DSNY_004","F2","2013-07-16","MAM.DSNY.2013.07",6,0
"56B83B49AD9C4A608AB24CE96A8777F3","D03","DSNY","DSNY_004","G1","2013-07-16","MAM.DSNY.2013.07",6,0
"654B772326B3408BB76A2DE9EF32AE2D","D03","DSNY","DSNY_004","G2","2013-07-16","MAM.DSNY.2013.07",6,0
"9C784D5E41E1462FB155E42F888428C4","D03","DSNY","DSNY_004","G3","2013-07-16","MAM.DSNY.2013.07",6,0
"CA0A4504FE9C4BBA88D257AC9F3DD2CF","D03","DSNY","DSNY_004","G4","2013-07-16","MAM.DSNY.2013.07",6,0
"67F724D86F2A458E856051DCC0B1AF5E","D03","DSNY","DSNY_004","F9","2013-07-16","MAM.DSNY.2013.07",6,0
"CF77C2FA5B464BF78E950161B46DC085","D03","DSNY","DSNY_004","F8","2013-07-16","MAM.DSNY.2013.07",6,0
"873D7E26141F4076AE42227E74C61293","D03","DSNY","DSNY_004","F5","2013-07-16","MAM.DSNY.2013.07",6,0
"164FDDC6FC394132A00084E880F0A343","D03","DSNY","DSNY_004","F4","2013-07-16","MAM.DSNY.2013.07",6,0
"0314274C5B4B472885F69D4C6F847435","D03","DSNY","DSNY_004","F7","2013-07-16","MAM.DSNY.2013.07",6,0
"8F6827D679894A11B85545F20CF68F8F","D03","DSNY","DSNY_004","F6","2013-07-16","MAM.DSNY.2013.07",6,0
"E1534400C01F4EF7AB5487A0D9EEF8FC","D03","DSNY","DSNY_004","H1","2013-07-16","MAM.DSNY.2013.07",6,0
"9FF4D65FE8B141F1BB894A3B0CE5008D","D03","DSNY","DSNY_004","H4","2013-07-16","MAM.DSNY.2013.07",6,0
"89EBCF15CDA54169A39B216F5FC81BD3","D03","DSNY","DSNY_004","H5","2013-07-16","MAM.DSNY.2013.07",6,0
"D3D7EC5DEB184196BD1CDD70CD6F3DDA","D03","DSNY","DSNY_004","H2","2013-07-16","MAM.DSNY.2013.07",6,0
"87FA1EB21DF54E1BAC9A3B1613F9EBFA","D03","DSNY","DSNY_004","H3","2013-07-16","MAM.DSNY.2013.07",6,0
"D8778DCFA44345F082BBAB41A872C39B","D03","DSNY","DSNY_004","G8","2013-07-16","MAM.DSNY.2013.07",6,0
"F5D8A48E8EE3478499EF4D980BFBF8A7","D03","DSNY","DSNY_004","G7","2013-07-16","MAM.DSNY.2013.07",6,0
"FA60165C1D1E4DFEA206ACBB6F5CBADA","D03","DSNY","DSNY_004","G6","2013-07-16","MAM.DSNY.2013.07",6,0
"B93CB9AD2129495589B8071A52483896","D03","DSNY","DSNY_004","G5","2013-07-16","MAM.DSNY.2013.07",6,0
"4C7DD4C30CA646949ABA5505D561B677","D03","DSNY","DSNY_004","G9","2013-07-16","MAM.DSNY.2013.07",6,0
"0EDFEB0A506C474C937FDEEFCA74B540","D03","DSNY","DSNY_004","I1","2013-07-16","MAM.DSNY.2013.07",6,0
"B44157FFFC72496DBD3362C1F91242A6","D03","DSNY","DSNY_004","I2","2013-07-16","MAM.DSNY.2013.07",6,0
"C456E98EEE514CBDA9B504F0DE52062F","D03","DSNY","DSNY_004","I3","2013-07-16","MAM.DSNY.2013.07",6,0
"ED70BE6B310A41638B0EE2F9B3D5FB77","D03","DSNY","DSNY_004","I4","2013-07-16","MAM.DSNY.2013.07",6,0
"11B8A6DB6EBE46558CA72AFCB8B1EBCF","D03","DSNY","DSNY_004","I5","2013-07-16","MAM.DSNY.2013.07",6,0
"930904AD84BF404CADEC09C95251F86A","D03","DSNY","DSNY_004","I6","2013-07-16","MAM.DSNY.2013.07",6,0
"D435F960BDDE443C904D3436B5F2F5CA","D03","DSNY","DSNY_004","H7","2013-07-16","MAM.DSNY.2013.07",6,0
"524224058A1A429F80FFC88AF0A02E09","D03","DSNY","DSNY_004","H6","2013-07-16","MAM.DSNY.2013.07",6,0
"5E2743347301493A9695F94B92DC2A8A","D03","DSNY","DSNY_004","H9","2013-07-16","MAM.DSNY.2013.07",6,0
"9F2F8AD85EFA4822A639BE5B4CE1EAF2","D03","DSNY","DSNY_004","H8","2013-07-16","MAM.DSNY.2013.07",6,0
"CF2CB06C3A9A409CB63190DAFB58B6C4","D03","DSNY","DSNY_004","D10","2013-07-16","MAM.DSNY.2013.07",6,0
"01B1810640F4419A9BF4DCE19C00E6D2","D03","DSNY","DSNY_001","C5","2013-07-16","MAM.DSNY.2013.07",6,0
"F4FFEADC81AE4E35A8F9892CDFB8D3D7","D03","DSNY","DSNY_001","C4","2013-07-16","MAM.DSNY.2013.07",6,0
"7F0E66A877064C1D99013F774D027DF7","D03","DSNY","DSNY_001","C7","2013-07-16","MAM.DSNY.2013.07",6,0
"C403D96845C6465AAF9E49497A2C47F4","D03","DSNY","DSNY_001","C6","2013-07-16","MAM.DSNY.2013.07",6,0
"4E87FD6C4CEB42A8BE2D11676D8A86A6","D03","DSNY","DSNY_009","D10","2013-07-16","MAM.DSNY.2013.07",6,0
"19704814BAD447D6818BB9F39675A9CA","D03","DSNY","DSNY_001","J4","2013-07-16","MAM.DSNY.2013.07",6,0
"BA8A86D403674D19BB4516F5CE1BBCF9","D03","DSNY","DSNY_001","J3","2013-07-16","MAM.DSNY.2013.07",6,0
"4C7AFEA9E2B34BEEB98A554259DC6C91","D03","DSNY","DSNY_001","J6","2013-07-16","MAM.DSNY.2013.07",6,0
"C49F0CD5E13046AB8E19AC3DA435A514","D03","DSNY","DSNY_001","J5","2013-07-16","MAM.DSNY.2013.07",6,0
"FF478E127F12452C9B7D55CCBBB32B90","D03","DSNY","DSNY_001","J8","2013-07-16","MAM.DSNY.2013.07",6,0
"F6F084E58B0B4A9CAFF82CF08432BC48","D03","DSNY","DSNY_001","J7","2013-07-16","MAM.DSNY.2013.07",6,0
"8044E925E6BF47FBBCC79B468F9DAE49","D03","DSNY","DSNY_001","J9","2013-07-16","MAM.DSNY.2013.07",5,0
"97EFE785006D4824824B7E195F088B97","D03","DSNY","DSNY_001","J2","2013-07-16","MAM.DSNY.2013.07",6,0
"1B4651D48368406B81215FF0FD4E2C91","D03","DSNY","DSNY_001","J1","2013-07-16","MAM.DSNY.2013.07",2,0
"C9E6248D302E44A8B1AB424E3C1C7884","D03","DSNY","DSNY_001","I9","2013-07-16","MAM.DSNY.2013.07",6,0
"53520F28374F4F06B13B801BDD2CD284","D03","DSNY","DSNY_001","I8","2013-07-16","MAM.DSNY.2013.07",6,0
"0654FD8676D14F8EAFE8F57C3D945892","D03","DSNY","DSNY_001","I7","2013-07-16","MAM.DSNY.2013.07",6,0
"D4CDF5F32E974A78B4E8E6088507BFA3","D03","DSNY","DSNY_001","I6","2013-07-16","MAM.DSNY.2013.07",6,0
"89200A3B4F1D43689ECC31E7034B2BDB","D03","DSNY","DSNY_001","I5","2013-07-16","MAM.DSNY.2013.07",6,0
"76FD87D4DF6E4F7F850A899B2C4BAFAD","D03","DSNY","DSNY_001","I4","2013-07-16","MAM.DSNY.2013.07",6,0
"391902B6BB4D451EA02AC25700F1DCBB","D03","DSNY","DSNY_001","I3","2013-07-16","MAM.DSNY.2013.07",6,0
"62A7701926B54E209882180E08E3828A","D03","DSNY","DSNY_001","I2","2013-07-16","MAM.DSNY.2013.07",6,0
"82AFE5BEDD9A4CB9A55314740D72932C","D03","DSNY","DSNY_001","I1","2013-07-16","MAM.DSNY.2013.07",2,0
"3F434EC88CDC46E19AA3A5FE44A0B191","D03","DSNY","DSNY_009","H10","2013-07-16","MAM.DSNY.2013.07",6,0
"A85F6FC4C5834D8087BD64D557955A71","D03","DSNY","DSNY_009","B2","2013-07-16","MAM.DSNY.2013.07",6,0
"CD83DAE989D548FB8EE8BCD536B40E1A","D03","DSNY","DSNY_009","B1","2013-07-16","MAM.DSNY.2013.07",6,0
"4940EDB3014A4EE2969DC289CE055557","D03","DSNY","DSNY_009","B4","2013-07-16","MAM.DSNY.2013.07",6,0
"B69531918B7646978E052F1077852829","D03","DSNY","DSNY_009","B3","2013-07-16","MAM.DSNY.2013.07",6,0
"B43F117E0A2449649F528B6BBCB556E4","D03","DSNY","DSNY_009","B6","2013-07-16","MAM.DSNY.2013.07",6,0
"29A1ECC29DBF470BA0A9B0C7AD1F53B8","D03","DSNY","DSNY_009","B5","2013-07-16","MAM.DSNY.2013.07",6,0
"931F7245CB7F46B996188F97AA155033","D03","DSNY","DSNY_009","B8","2013-07-16","MAM.DSNY.2013.07",6,0
"30C9DD5CD18F451F83FA25301D88A68F","D03","DSNY","DSNY_009","B7","2013-07-16","MAM.DSNY.2013.07",6,0
"3896AF9D1E684AD28C667ED10A9AB33A","D03","DSNY","DSNY_001","H9","2013-07-16","MAM.DSNY.2013.07",6,0
"6E553CF97BA7471CA850F8AEEDF4910A","D03","DSNY","DSNY_009","B9","2013-07-16","MAM.DSNY.2013.07",6,0
"79CCEE38BE2942F2B8F397BB35F443D7","D03","DSNY","DSNY_001","H6","2013-07-16","MAM.DSNY.2013.07",6,0
"51526F8C6C2E40399CD55C21BD2BE584","D03","DSNY","DSNY_001","H5","2013-07-16","MAM.DSNY.2013.07",6,0
"629F046584B84D6C996491D5EB930A84","D03","DSNY","DSNY_001","H8","2013-07-16","MAM.DSNY.2013.07",6,0
"DF8CFC9F10D2498F908E19A98C3EB92B","D03","DSNY","DSNY_001","H7","2013-07-16","MAM.DSNY.2013.07",6,0
"AB800C31D2484693AE3A85A7DAE6D101","D03","DSNY","DSNY_001","H2","2013-07-16","MAM.DSNY.2013.07",6,0
"DAFE540B0220494EA61D906DA5CAFAB6","D03","DSNY","DSNY_001","H1","2013-07-16","MAM.DSNY.2013.07",6,0
"D29D52760F3F4F90874406AF51CEFDD7","D03","DSNY","DSNY_009","E10","2013-07-16","MAM.DSNY.2013.07",6,0
"E4B8D367D37847DABACD074007CB797B","D03","DSNY","DSNY_009","C10","2013-07-16","MAM.DSNY.2013.07",6,0
"7B7DD318019246B9AC4E38B14913281D","D03","DSNY","DSNY_009","A10","2013-07-16","MAM.DSNY.2013.07",6,0
"355D1F4DAA454338AB64201E344D7BBB","D03","DSNY","DSNY_009","I10","2013-07-16","MAM.DSNY.2013.07",6,0
"B1B8315CB79C4231BF54935854055D4F","D03","DSNY","DSNY_009","G10","2013-07-16","MAM.DSNY.2013.07",6,0
"94A816F3328E4FEF81234915530FE630","D03","DSNY","DSNY_001","E10","2013-07-16","MAM.DSNY.2013.07",6,0
"3930BB930B93461BA59A9C92E4D7291A","D03","DSNY","DSNY_001","C10","2013-07-16","MAM.DSNY.2013.07",6,0
"3F08353A1E6B4EAF93923557A359B6E4","D03","DSNY","DSNY_001","G10","2013-07-16","MAM.DSNY.2013.07",6,0
"961BE8AD64274248B775BCE0F27C161C","D03","DSNY","DSNY_001","I10","2013-07-16","MAM.DSNY.2013.07",6,0
"90348E99F77341BC8249F4B3BF6552C0","D03","DSNY","DSNY_001","A6","2013-07-16","MAM.DSNY.2013.07",1,0
"FECD89D324D3415BA029CD46B12081B9","D03","DSNY","DSNY_001","A7","2013-07-16","MAM.DSNY.2013.07",6,0
"293004DF9CC74944B8B8D4C1A18471CC","D03","DSNY","DSNY_001","A4","2013-07-16","MAM.DSNY.2013.07",6,0
"6C3EA24FE190486DB488D8303EA9248D","D03","DSNY","DSNY_001","A5","2013-07-16","MAM.DSNY.2013.07",6,0
"60EA75A727C743BDBCA5CF73A779F52B","D03","DSNY","DSNY_001","A2","2013-07-16","MAM.DSNY.2013.07",6,0
"DF454C2B559041A8949862E9B948696F","D03","DSNY","DSNY_001","A3","2013-07-16","MAM.DSNY.2013.07",6,0
"D37FBB49B119458F8BF88B706A9375C0","D03","DSNY","DSNY_001","B2","2013-07-16","MAM.DSNY.2013.07",6,0
"3A63231DABD14149A49F76FF540384FC","D03","DSNY","DSNY_001","B1","2013-07-16","MAM.DSNY.2013.07",6,0
"A511CCE7B87C42BDBECDBC4CC70EA43E","D03","DSNY","DSNY_001","B7","2013-07-16","MAM.DSNY.2013.07",6,0
"8FAB528BEC0740008EA4CDA8D693D965","D03","DSNY","DSNY_001","B8","2013-07-16","MAM.DSNY.2013.07",6,0
"15A26AB9E6C94F80BB2D3BDE535FD043","D03","DSNY","DSNY_001","B9","2013-07-16","MAM.DSNY.2013.07",6,0
"9DE4A8F9F073433DA9C0790956EF8A2E","D03","DSNY","DSNY_001","B3","2013-07-16","MAM.DSNY.2013.07",6,0
"5FF0DBADC5B444F49E424B535DD58ACA","D03","DSNY","DSNY_001","B4","2013-07-16","MAM.DSNY.2013.07",6,0
"7E1A65780DC14C65BEDAB1BB7172E598","D03","DSNY","DSNY_001","B5","2013-07-16","MAM.DSNY.2013.07",6,0
"1791F418C1454DD6A8A7A3376BCE404D","D03","DSNY","DSNY_001","B6","2013-07-16","MAM.DSNY.2013.07",6,0
"D810F3B3872043BFA3CA2148C6892690","D03","DSNY","DSNY_001","C1","2013-07-16","MAM.DSNY.2013.07",6,0
"45F3DFCE107D4049B96D424565990D63","D03","DSNY","DSNY_001","C3","2013-07-16","MAM.DSNY.2013.07",6,0
"13AE521941FE4839897C0E78EA4B925F","D03","DSNY","DSNY_001","C2","2013-07-16","MAM.DSNY.2013.07",6,0
"4B8C212EF51B486B8CB93AD3B08389AD","D03","DSNY","DSNY_001","B10","2013-07-16","MAM.DSNY.2013.07",6,0
"8BFE973588154B2BB3E1EEB23CA063D2","D03","DSNY","DSNY_001","A1","2013-07-16","MAM.DSNY.2013.07",6,0
"8E4293E45119414FA4C3AEB006A78E49","D03","DSNY","DSNY_001","A8","2013-07-16","MAM.DSNY.2013.07",6,0
"C6BD42FABF7643E3BEC2E59FD493FB50","D03","DSNY","DSNY_001","A9","2013-07-16","MAM.DSNY.2013.07",6,0
"479B999BCC5D4D51900EE50AB2A88334","D03","DSNY","DSNY_001","H4","2013-07-16","MAM.DSNY.2013.07",6,0
"27AFBC83F24749CD91CFB8F459466173","D03","DSNY","DSNY_001","H3","2013-07-16","MAM.DSNY.2013.07",6,0
"1B72AA9D04C9496E8B62F1138E12095C","D03","DSNY","DSNY_009","A1","2013-07-16","MAM.DSNY.2013.07",6,0
"C4FF89AE726440278CBBE1838916CC8E","D03","DSNY","DSNY_009","A5","2013-07-16","MAM.DSNY.2013.07",6,0
"C470AC48D77F441CB272C01A3E4A9F54","D03","DSNY","DSNY_009","A4","2013-07-16","MAM.DSNY.2013.07",6,0
"700D1CF209E245178EBF09E429F60BAE","D03","DSNY","DSNY_009","A3","2013-07-16","MAM.DSNY.2013.07",6,0
"77080273B9F146B29A4E787667F85929","D03","DSNY","DSNY_009","A2","2013-07-16","MAM.DSNY.2013.07",6,0
"E37F5140802D418A9D0B062E7EDC2B86","D03","DSNY","DSNY_009","A9","2013-07-16","MAM.DSNY.2013.07",6,0
"8F947678CF9B4336A03ED07831B54018","D03","DSNY","DSNY_001","G8","2013-07-16","MAM.DSNY.2013.07",6,0
"CE32516C2CBD4B379A6CE98F85BBD609","D03","DSNY","DSNY_009","A8","2013-07-16","MAM.DSNY.2013.07",6,0
"F4B29B053A7C43B9BC3D6FD761FB3C76","D03","DSNY","DSNY_001","G9","2013-07-16","MAM.DSNY.2013.07",6,0
"8EAA5293A32848B684179387F20FE3CE","D03","DSNY","DSNY_009","A7","2013-07-16","MAM.DSNY.2013.07",6,0
"5BD83581518441C3B88D4D224788E6C2","D03","DSNY","DSNY_009","A6","2013-07-16","MAM.DSNY.2013.07",6,0
"E6D1325C1B534E7BBBD281D593C3189B","D03","DSNY","DSNY_001","E7","2013-07-16","MAM.DSNY.2013.07",6,0
"A22A9F8FBAE94B8D96F422D9C67BFA57","D03","DSNY","DSNY_001","E6","2013-07-16","MAM.DSNY.2013.07",6,0
"AA4949005BC949CB9A8FADBA046C76F0","D03","DSNY","DSNY_001","E9","2013-07-16","MAM.DSNY.2013.07",6,0
"D44EEC4839C74EA09BE412A5796AF808","D03","DSNY","DSNY_001","E8","2013-07-16","MAM.DSNY.2013.07",6,0
"6BF3240EE2D44714B212EC99676BE153","D03","DSNY","DSNY_001","E4","2013-07-16","MAM.DSNY.2013.07",6,0
"9F51A3B6B31A4F6B80F8334C6C62E480","D03","DSNY","DSNY_001","E5","2013-07-16","MAM.DSNY.2013.07",6,0
"C937667204A94A8E8D38A4F314D83CC0","D03","DSNY","DSNY_001","E2","2013-07-16","MAM.DSNY.2013.07",6,0
"7A22376EF1E74DFEB38EA799658FB9B3","D03","DSNY","DSNY_001","E3","2013-07-16","MAM.DSNY.2013.07",6,0
"B5F7BB1305D847B384358C3D49F266A4","D03","DSNY","DSNY_001","E1","2013-07-16","MAM.DSNY.2013.07",6,0
"E6F2DE13C8A144FBB31C943855BD07BC","D03","DSNY","DSNY_001","D9","2013-07-16","MAM.DSNY.2013.07",6,0
"B4B9ADFB2D87478A8E90B32E40808EF3","D03","DSNY","DSNY_001","D8","2013-07-16","MAM.DSNY.2013.07",6,0
"5E28EDCED38042D69DFD930415B6AF14","D03","DSNY","DSNY_001","D7","2013-07-16","MAM.DSNY.2013.07",6,0
"359A5257945B4877B8179F82BDF0C6C4","D03","DSNY","DSNY_001","D6","2013-07-16","MAM.DSNY.2013.07",6,0
"45C06854574045FEA824F2DEECEF0B8A","D03","DSNY","DSNY_001","D5","2013-07-16","MAM.DSNY.2013.07",6,0
"81658FCC161C48C698CDCC4460800FD8","D03","DSNY","DSNY_001","D1","2013-07-16","MAM.DSNY.2013.07",6,0
"100EC03526B048D0A9AC845EC98A17D8","D03","DSNY","DSNY_001","D2","2013-07-16","MAM.DSNY.2013.07",6,0
"F250F92E8B014335B9E66581E1CA87D9","D03","DSNY","DSNY_001","D3","2013-07-16","MAM.DSNY.2013.07",6,0
"903AEA713BDE4BFDB9C186574E9981D0","D03","DSNY","DSNY_001","D4","2013-07-16","MAM.DSNY.2013.07",6,0
"D511CA47E51B466E85B6EBEE8ADC3945","D03","DSNY","DSNY_001","C9","2013-07-16","MAM.DSNY.2013.07",6,0
"EAB4BA33B6094A6CBECD35C25B9D39B8","D03","DSNY","DSNY_001","C8","2013-07-16","MAM.DSNY.2013.07",6,0
"878915C0182646C1AA30655FD9B065AA","D03","DSNY","DSNY_009","H6","2013-07-16","MAM.DSNY.2013.07",6,0
"C6DD1AA2F1DB4F1BA5819B89472972B5","D03","DSNY","DSNY_009","H5","2013-07-16","MAM.DSNY.2013.07",6,0
"349477B08E0B44B19A1111B33E92436A","D03","DSNY","DSNY_009","H9","2013-07-16","MAM.DSNY.2013.07",6,0
