uid,domainID,siteID,plotID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDateTime,collectDateTime,localSetDateTime,localCollectDateTime,sampleTiming,eventID,nightOrDay,trapHours,sampleID,targetTaxaPresent,samplingProtocolVersion,trapRecordedBy,trappingRemarks,trapCompromisedQF,sampleCompromisedAtTrapping,sampleLostQF,duplicatesInTrappingQF
CF84DCBAC69F409DA45A8D29887A908C,D03,OSBS,OSBS_056,evergreenForest,29.707942,-81.985398,WGS84,0.2,31.7,0.9,2014-04-09T13:20Z,2014-04-09T21:25Z,20140409.09,20140409.17,field season,OSBS.2014.14,day,8,OSBS_056.20140409.1725,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
F2D48E90B2F74BBAAECA8F66975D878A,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-04-09T13:40Z,2014-04-09T21:38Z,20140409.09,20140409.17,field season,OSBS.2014.14,day,8,OSBS_057.20140409.1738,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
F97F2FB23A4B4C89AC7F10CF958101DF,D03,OSBS,OSBS_055,evergreenForest,29.703835,-81.954643,WGS84,0.3,32,0.7,2014-04-09T14:02Z,2014-04-09T22:00Z,20140409.1,20140409.18,field season,OSBS.2014.14,day,8,OSBS_055.20140409.1800,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
F471332435A7428ABFDD00E284D1B3AE,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-04-09T14:16Z,2014-04-09T22:16Z,20140409.1,20140409.18,field season,OSBS.2014.14,day,8,OSBS_054.20140409.1816,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
8CCEAE2371A84593AA1E65F2750BBA3D,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-04-09T14:55Z,2014-04-09T22:27Z,20140409.11,20140409.18,field season,OSBS.2014.14,day,7.5,,N,NEON.DOC.014049vE,JPlYyEuagl4=,Catch cup disturbed.|catchCupStatus may not be accurate,1,No known compromise,-1,0
5E42738831854D17AE5B8C8C9F5006F9,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-04-09T14:25Z,2014-04-09T22:30Z,20140409.1,20140409.18,field season,OSBS.2014.14,day,8,OSBS_052.20140409.1830,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,1,0
5B24B63D00D14FDD9319EE4E681895D3,D03,OSBS,OSBS_061,,29.685885,-81.958591,WGS84,0.1,24.1,0.1,2014-04-09T14:38Z,2014-04-09T22:38Z,20140409.1,20140409.18,field season,OSBS.2014.14,day,8,,N,NEON.DOC.014049vE,JPlYyEuagl4=,No mosquitoes collectected - no sample vial.,0,No known compromise,-1,0
FD74787C92FE4230B999365B5B976B15,D03,OSBS,OSBS_059,,29.686937,-81.962158,WGS84,0.1,24.5,0.1,2014-04-09T14:43Z,2014-04-09T22:41Z,20140409.1,20140409.18,field season,OSBS.2014.14,day,8,OSBS_059.20140409.1841,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
4AB82EBB2C244E15B9FFA02BAFEDD259,D03,OSBS,OSBS_060,woodyWetlands,29.68469,-82.017693,WGS84,0.7,34.4,0.7,2014-04-09T15:15Z,2014-04-09T22:56Z,20140409.11,20140409.19,field season,OSBS.2014.14,day,7.5,OSBS_060.20140409.1856,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,1,0
C3D8A1A2208D47449E72A988E46A6BB8,D03,OSBS,OSBS_058,woodyWetlands,29.700742,-82.009505,WGS84,0.3,35.9,0.4,2014-04-09T15:28Z,2014-04-09T23:09Z,20140409.11,20140409.19,field season,OSBS.2014.14,day,7.5,OSBS_058.20140409.1909,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
B7E3675C78AC4985A956DB2E5F9166B5,D03,OSBS,OSBS_058,woodyWetlands,29.700742,-82.009505,WGS84,0.3,35.9,0.4,2014-04-09T23:09Z,2014-04-10T13:22Z,20140409.19,20140410.09,field season,OSBS.2014.14,night,14,OSBS_058.20140410.0922,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
7107D5B278C24ABEA2D3521BA325E521,D03,OSBS,OSBS_060,woodyWetlands,29.68469,-82.017693,WGS84,0.7,34.4,0.7,2014-04-09T22:56Z,2014-04-10T13:36Z,20140409.19,20140410.09,field season,OSBS.2014.14,night,14.5,OSBS_060.20140410.0936,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
671A53978461421D88DF2FA4BE78ABC6,D03,OSBS,OSBS_059,,29.686937,-81.962158,WGS84,0.1,24.5,0.1,2014-04-09T22:41Z,2014-04-10T13:52Z,20140409.18,20140410.1,field season,OSBS.2014.14,night,15,OSBS_059.20140410.0952,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
03EACBD07C9E46489023E559F835D7DA,D03,OSBS,OSBS_061,,29.685885,-81.958591,WGS84,0.1,24.1,0.1,2014-04-09T22:38Z,2014-04-10T13:58Z,20140409.18,20140410.1,field season,OSBS.2014.14,night,15.5,OSBS_061.20140410.0958,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
71B04B4AD492438089AC34F308E6F1C9,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-04-09T22:30Z,2014-04-10T14:05Z,20140409.18,20140410.1,field season,OSBS.2014.14,night,15.5,OSBS_052.20140410.1005,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
4514D0640D834F018E5FA0B2279C4DE4,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-04-09T22:27Z,2014-04-10T14:11Z,20140409.18,20140410.1,field season,OSBS.2014.14,night,15.5,OSBS_053.20140410.1011,Y,NEON.DOC.014049vE,JPlYyEuagl4=,No transcription errors found,0,No known compromise,0,0
2C0F86AA9C904549A7C3DA9F69B476FA,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-04-09T22:16Z,2014-04-10T14:22Z,20140409.18,20140410.1,field season,OSBS.2014.14,night,16,OSBS_054.20140410.1022,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
9BEB4271DDA94A00A786151B32235251,D03,OSBS,OSBS_055,evergreenForest,29.703835,-81.954643,WGS84,0.3,32,0.7,2014-04-09T22:00Z,2014-04-10T14:34Z,20140409.18,20140410.1,field season,OSBS.2014.14,night,16.5,OSBS_055.20140410.1034,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
497C8D38FB9440239E1A35E549443A5B,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-04-09T21:38Z,2014-04-10T14:54Z,20140409.17,20140410.11,field season,OSBS.2014.14,night,17.5,OSBS_057.20140410.1054,Y,NEON.DOC.014049vE,JPlYyEuagl4=,No transcription errors found,0,No known compromise,0,0
5236E00F613A4109B89401829B57907D,D03,OSBS,OSBS_056,evergreenForest,29.707942,-81.985398,WGS84,0.2,31.7,0.9,2014-04-09T21:25Z,2014-04-10T15:03Z,20140409.17,20140410.11,field season,OSBS.2014.14,night,17.5,OSBS_056.20140410.1103,Y,NEON.DOC.014049vE,JPlYyEuagl4=,,0,No known compromise,0,0
602EE9EE9863485AAA7951931A104013,D03,OSBS,OSBS_058,woodyWetlands,29.700742,-82.009505,WGS84,0.3,35.9,0.4,2014-04-22T23:03Z,2014-04-23T12:10Z,20140422.19,20140423.08,field season,OSBS.2014.16,night,13,OSBS_058.20140423.0810,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
E908C3FE433F4BFCB8A27EB9BDBF16FD,D03,OSBS,OSBS_060,woodyWetlands,29.68469,-82.017693,WGS84,0.7,34.4,0.7,2014-04-22T22:51Z,2014-04-23T12:29Z,20140422.19,20140423.08,field season,OSBS.2014.16,night,13.5,OSBS_060.20140423.0829,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
178DCA0D426A400DA012242426C43CDD,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-04-22T21:58Z,2014-04-23T13:06Z,20140422.18,20140423.09,field season,OSBS.2014.16,night,15,OSBS_053.20140423.0906,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
B5969A2DB0C943C8B81A23C22D8124C9,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-04-22T21:51Z,2014-04-23T13:13Z,20140422.18,20140423.09,field season,OSBS.2014.16,night,15.5,OSBS_052.20140423.0913,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
1CE9EF7EAD774B71B89FBFD2AAE48C45,D03,OSBS,OSBS_055,evergreenForest,29.703835,-81.954643,WGS84,0.3,32,0.7,2014-04-22T21:30Z,2014-04-23T13:34Z,20140422.17,20140423.09,field season,OSBS.2014.16,night,16,OSBS_055.20140423.0934,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
84124634C0B245B8B8FFC05AD317DAA7,D03,OSBS,OSBS_056,evergreenForest,29.707942,-81.985398,WGS84,0.2,31.7,0.9,2014-04-22T20:40Z,2014-04-23T14:05Z,20140422.16,20140423.1,field season,OSBS.2014.16,night,17.5,OSBS_056.20140423.1005,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
0CA85CF02D4A490AAD3456A6E0CF277C,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-04-22T20:46Z,2014-04-23T14:20Z,20140422.16,20140423.1,field season,OSBS.2014.16,night,17.5,OSBS_057.20140423.1020,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
2D83F125483E4A8D82794167CD6D28FE,D03,OSBS,OSBS_056,evergreenForest,29.707942,-81.985398,WGS84,0.2,31.7,0.9,2014-04-23T14:05Z,2014-04-23T20:20Z,20140423.1,20140423.16,field season,OSBS.2014.16,day,6.5,OSBS_056.20140423.1620,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,1,0
27AD74B3F77846B68AAE19F668554C2B,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-04-23T14:20Z,2014-04-23T20:30Z,20140423.1,20140423.16,field season,OSBS.2014.16,day,6,OSBS_057.20140423.1630,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
A798A40E23BC4256947E9B9187FFD472,D03,OSBS,OSBS_055,evergreenForest,29.703835,-81.954643,WGS84,0.3,32,0.7,2014-04-23T13:34Z,2014-04-23T20:47Z,20140423.09,20140423.16,field season,OSBS.2014.16,day,7,OSBS_055.20140423.1647,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
311DDD64ADA44AADA6B53E27E7E70964,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-04-23T13:06Z,2014-04-23T21:10Z,20140423.09,20140423.17,field season,OSBS.2014.16,day,8,OSBS_053.20140423.1710,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,1,0
4828B1CE23F743009AECC323EA04099E,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-04-23T13:13Z,2014-04-23T21:17Z,20140423.09,20140423.17,field season,OSBS.2014.16,day,8,OSBS_052.20140423.1717,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,1,0
17466D90D0F84E3A862A81EAEFB3FD55,D03,OSBS,OSBS_060,woodyWetlands,29.68469,-82.017693,WGS84,0.7,34.4,0.7,2014-04-23T12:29Z,2014-04-23T22:45Z,20140423.08,20140423.18,field season,OSBS.2014.16,day,10.5,OSBS_060.20140423.1845,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
BD207CA86B9149BF8BEB7E680A238730,D03,OSBS,OSBS_058,woodyWetlands,29.700742,-82.009505,WGS84,0.3,35.9,0.4,2014-04-23T12:10Z,2014-04-23T23:00Z,20140423.08,20140423.19,field season,OSBS.2014.16,day,11,OSBS_058.20140423.1900,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
06631D1114A04C34AE29AA4DABCA8730,D03,OSBS,OSBS_058,woodyWetlands,29.700742,-82.009505,WGS84,0.3,35.9,0.4,2014-04-23T23:00Z,2014-04-24T12:47Z,20140423.19,20140424.08,field season,OSBS.2014.16,night,14,OSBS_058.20140424.0847,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
798263948A7348D9A96B309208D47B2E,D03,OSBS,OSBS_060,woodyWetlands,29.68469,-82.017693,WGS84,0.7,34.4,0.7,2014-04-23T22:45Z,2014-04-24T13:12Z,20140423.18,20140424.09,field season,OSBS.2014.16,night,14.5,OSBS_060.20140424.0912,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
0DB9A9667A8540A1A1D88843D58846CA,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-04-23T21:10Z,2014-04-24T13:33Z,20140423.17,20140424.09,field season,OSBS.2014.16,night,16.5,OSBS_053.20140424.0933,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
F0297212B84F49F1A6DA191467478029,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-04-23T21:17Z,2014-04-24T13:43Z,20140423.17,20140424.09,field season,OSBS.2014.16,night,16.5,OSBS_052.20140424.0943,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
BF8D855D29904874947CF7DE59F6860A,D03,OSBS,OSBS_055,evergreenForest,29.703835,-81.954643,WGS84,0.3,32,0.7,2014-04-23T20:47Z,2014-04-24T14:00Z,20140423.16,20140424.1,field season,OSBS.2014.16,night,17,OSBS_055.20140424.1000,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
35B089DB8FAE459DAC9195896D61166F,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-04-23T20:30Z,2014-04-24T14:51Z,20140423.16,20140424.11,field season,OSBS.2014.16,night,18.5,OSBS_057.20140424.1051,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10,0,No known compromise,0,0
57611B0BD89544C5B92749ED48353674,D03,OSBS,OSBS_056,evergreenForest,29.707942,-81.985398,WGS84,0.2,31.7,0.9,2014-04-23T20:20Z,2014-04-24T14:54Z,20140423.16,20140424.11,field season,OSBS.2014.16,night,18.5,OSBS_056.20140424.1054,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,Transcription error: d & n marked incorrectly on datasheet. Fixed 06/10. No transcript errors,0,No known compromise,0,0
2EA12E14FE534142B2796983CE73B97B,D03,OSBS,OSBS_056,evergreenForest,29.707942,-81.985398,WGS84,0.2,31.7,0.9,2014-05-05T20:53Z,2014-05-06T12:12Z,20140505.17,20140506.08,field season,OSBS.2014.18,night,15.5,OSBS_056.20140506.0812,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
6A841D5C93164E65B878E948F7B9A78E,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-05T21:02Z,2014-05-06T12:25Z,20140505.17,20140506.08,field season,OSBS.2014.18,night,15.5,OSBS_057.20140506.0825,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
135B4CB94C414FC186D2E514D0D12F0E,D03,OSBS,OSBS_055,evergreenForest,29.703835,-81.954643,WGS84,0.3,32,0.7,2014-05-05T21:18Z,2014-05-06T12:44Z,20140505.17,20140506.08,field season,OSBS.2014.18,night,15.5,OSBS_055.20140506.0844,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
6978983B9F0F4AABBCF81480C89587F4,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-05T21:34Z,2014-05-06T12:58Z,20140505.17,20140506.09,field season,OSBS.2014.18,night,15.5,OSBS_054.20140506.0858,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,No transcription errors found,0,No known compromise,0,0
7FE7542CEB24406A910ED951C16985BF,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-05T21:44Z,2014-05-06T13:10Z,20140505.17,20140506.09,field season,OSBS.2014.18,night,15.5,OSBS_053.20140506.0910,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
DB3EA39E053A43A59F76A1CFF79083BA,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-05T21:50Z,2014-05-06T13:15Z,20140505.18,20140506.09,field season,OSBS.2014.18,night,15.5,OSBS_052.20140506.0915,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
9140BA5A14244B7B89178DC3104F2A4A,D03,OSBS,OSBS_061,,29.685885,-81.958591,WGS84,0.1,24.1,0.1,2014-05-05T21:57Z,2014-05-06T13:24Z,20140505.18,20140506.09,field season,OSBS.2014.18,night,15.5,OSBS_061.20140506.0924,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
E233688F145D4E278C31A8CEA28814E2,D03,OSBS,OSBS_059,,29.686937,-81.962158,WGS84,0.1,24.5,0.1,2014-05-05T22:01Z,2014-05-06T13:30Z,20140505.18,20140506.09,field season,OSBS.2014.18,night,15.5,OSBS_059.20140506.0930,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
F95CA9BE1DB34160906A035CF0DB2E6A,D03,OSBS,OSBS_060,woodyWetlands,29.68469,-82.017693,WGS84,0.7,34.4,0.7,2014-05-05T22:14Z,2014-05-06T13:46Z,20140505.18,20140506.09,field season,OSBS.2014.18,night,15.5,OSBS_060.20140506.0946,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
E9C95A5932E4492EB262FD6315FA2E59,D03,OSBS,OSBS_058,woodyWetlands,29.700742,-82.009505,WGS84,0.3,35.9,0.4,2014-05-05T22:25Z,2014-05-06T14:00Z,20140505.18,20140506.1,field season,OSBS.2014.18,night,15.5,OSBS_058.20140506.1000,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
5E5B84E99D8743C1A561172FD94C66A4,D03,OSBS,OSBS_056,evergreenForest,29.707942,-81.985398,WGS84,0.2,31.7,0.9,2014-05-06T12:12Z,2014-05-06T21:09Z,20140506.08,20140506.17,field season,OSBS.2014.18,day,9,OSBS_056.20140506.1709,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,1,0
D7B674AB4B68456EB53F327120901EA2,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-06T12:25Z,2014-05-06T21:20Z,20140506.08,20140506.17,field season,OSBS.2014.18,day,9,OSBS_057.20140506.1720,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
9586D30B64EC41ECB2F3460B8E3A235C,D03,OSBS,OSBS_055,evergreenForest,29.703835,-81.954643,WGS84,0.3,32,0.7,2014-05-06T12:44Z,2014-05-06T21:36Z,20140506.08,20140506.17,field season,OSBS.2014.18,day,9,OSBS_055.20140506.1736,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
F5FAC48C515E4AF689475D5685D35259,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-06T12:58Z,2014-05-06T21:49Z,20140506.09,20140506.17,field season,OSBS.2014.18,day,9,OSBS_054.20140506.1749,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
5782E38D8F3447F98A7397ABD213E2DE,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-06T13:10Z,2014-05-06T21:58Z,20140506.09,20140506.18,field season,OSBS.2014.18,day,9,OSBS_053.20140506.1758,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,1,0
2E3758AA64284B38BAD0ADFD7E115D40,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-06T13:15Z,2014-05-06T22:03Z,20140506.09,20140506.18,field season,OSBS.2014.18,day,9,OSBS_052.20140506.1803,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,1,0
36CE1EEF22004B5CAEB5EFE2C59C7836,D03,OSBS,OSBS_061,,29.685885,-81.958591,WGS84,0.1,24.1,0.1,2014-05-06T13:24Z,2014-05-06T22:12Z,20140506.09,20140506.18,field season,OSBS.2014.18,day,9,OSBS_061.20140506.1812,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,0,0
862F0C41D70D482C9162A343BC23E076,D03,OSBS,OSBS_059,,29.686937,-81.962158,WGS84,0.1,24.5,0.1,2014-05-06T13:30Z,2014-05-06T22:17Z,20140506.09,20140506.18,field season,OSBS.2014.18,day,9,OSBS_059.20140506.1817,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,,0,No known compromise,1,0
E549393C654D4D70A1255380D1997CA3,D03,OSBS,OSBS_060,woodyWetlands,29.68469,-82.017693,WGS84,0.7,34.4,0.7,2014-05-06T13:46Z,2014-05-06T22:35Z,20140506.09,20140506.18,field season,OSBS.2014.18,day,9,OSBS_060.20140506.1835,Y,NEON.DOC.014049vE,XEwiiBPKsLM=,No transcription errors found,0,No known compromise,0,0
