"uid","domainID","siteID","plotID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDateTime","collectDateTime","localSetDateTime","localCollectDateTime","identifiedDate","sampleTiming","eventID","nightOrDay","trapHours","subsampleID","scientificName","sex","individualCount","estimatedAbundance","percentCounted","individualIDList","samplingProtocolVersion","identificationReferences","sortingLaboratoryName","idLaboratoryName","trapRecordedBy","sortedBy","identifiedBy","trappingRemarks","sortingRemarks","identificationRemarks","identificationLabRemarks","testingID","archiveID","trapCompromisedQF","sampleCompromisedAtTrapping","sampleCompromisedAtSorting","sampleCompromisedAtIDLab","idqQF","taxonRangeQF","duplicatesInTrappingQF","duplicatesInSortingQF","duplicatesInIdentificationQF"
"AB42588EF3A64935A2AE6F6262E318B8","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-05-06T21:18Z","2014-05-07T13:37Z","20140506.1618","20140507.0837","2014-08-23","field season","TALL.2014.18","night",16.5,"TALL_036.20140507.0837.S.01","Aedes sticticus","F",3,3,100,"MOS.D08.000031","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","7tJMJuQ70/Y=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.AEDSTI.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"D852AA594CF14A63B21B0D329254BAD3","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-05-06T21:18Z","2014-05-07T13:37Z","20140506.1618","20140507.0837","2014-08-23","field season","TALL.2014.18","night",16.5,"TALL_036.20140507.0837.S.01","Aedes vexans","F",17,17,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","7tJMJuQ70/Y=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,"TALL.2014.18.AEDVEX.F.T","TALL.2014.18.AEDVEX.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"C6E47EC5AD654564BD293203F60B9E6A","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-05-06T21:18Z","2014-05-07T13:37Z","20140506.1618","20140507.0837","2014-08-23","field season","TALL.2014.18","night",16.5,"TALL_036.20140507.0837.S.01","Aedes thibaulti","F",1,1,100,"MOS.D08.000036","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","7tJMJuQ70/Y=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.AEDTHI.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"4AF7A95F39434F469FA7203668008B03","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-05-06T22:29Z","2014-05-07T13:41Z","20140506.1729","20140507.0841","2014-08-28","field season","TALL.2014.18","night",15,"TALL_039.20140507.0841.S.01","Aedes vexans","F",9,9,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,"TALL.2014.18.AEDVEX.F.T","TALL.2014.18.AEDVEX.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"AD31DD4D57894E9F9A3A51D811C601C9","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-05-06T22:29Z","2014-05-07T13:41Z","20140506.1729","20140507.0841","2014-08-28","field season","TALL.2014.18","night",15,"TALL_039.20140507.0841.S.01","Anopheles punctipennis","F",3,3,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.ANOPUN.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"449541A9BE5E4AF690907FEDA3BF1388","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-05-06T22:29Z","2014-05-07T13:41Z","20140506.1729","20140507.0841","2014-08-28","field season","TALL.2014.18","night",15,"TALL_039.20140507.0841.S.01","Anopheles barberi","F",1,1,100,"MOS.D08.000055","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.ANOBAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"D85A6D97648E4A7694CDE096D86B8759","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-05-06T22:29Z","2014-05-07T13:41Z","20140506.1729","20140507.0841","2014-08-28","field season","TALL.2014.18","night",15,"TALL_039.20140507.0841.S.01","Coquillettidia perturbans","F",10,10,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,"TALL.2014.18.COQPER.F.T","TALL.2014.18.COQPER.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"C383CE78C15443A4954C5D42BE61194B","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-05-06T22:29Z","2014-05-07T13:41Z","20140506.1729","20140507.0841","2014-08-28","field season","TALL.2014.18","night",15,"TALL_039.20140507.0841.S.01","Aedes sticticus","F",2,2,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.AEDSTI.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"0F645AA7331D44ACA7712185CFDE328D","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-05-06T22:29Z","2014-05-07T13:41Z","20140506.1729","20140507.0841","2014-08-28","field season","TALL.2014.18","night",15,"TALL_039.20140507.0841.S.01","Aedes canadensis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,"TALL.2014.18.AEDCAN2.F.T","TALL.2014.18.AEDCAN2.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"8F0119AFBE4149B2B77C60B8BCF6D449","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-05-06T22:29Z","2014-05-07T13:41Z","20140506.1729","20140507.0841","2014-08-28","field season","TALL.2014.18","night",15,"TALL_039.20140507.0841.S.01","Aedes triseriatus","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate","possibly Ae. hendersoni",,,"TALL.2014.18.AEDTRI1.F.A",0,"No known compromise","No known compromise","No known compromise",0,0,0,0,0
"8A231EE7EB0E4DEAB25EFFAD7FDF03ED","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-05-06T22:29Z","2014-05-07T13:41Z","20140506.1729","20140507.0841","2014-08-28","field season","TALL.2014.18","night",15,"TALL_039.20140507.0841.S.01","Anopheles crucians","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.ANOCRU.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"84450AE059A74DC58A533D805706675C","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Aedes canadensis","F",10,10,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,"TALL.2014.18.AEDCAN2.F.T","TALL.2014.18.AEDCAN2.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"8198098FDF724AD39A352079B021FF43","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Anopheles punctipennis","F",3,3,100,"MOS.D08.000069","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.ANOPUN.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"4B45E886846947C385E5DCB0788767E4","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Aedes albopictus","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.AEDALB.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"06A26513C95B40FD9A3DA93C345840E7","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Aedes vexans","M",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.AEDVEX.M.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"A043707D441E4E4EB036ADE5179B4D41","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Aedes sticticus","F",3,3,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.AEDSTI.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"E28EAA24952344A0A6A01296C6A00F44","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Coquillettidia perturbans","F",58,58,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,"TALL.2014.18.COQPER.F.T","TALL.2014.18.COQPER.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"3F635DA15A3C4D0D9DB02F0C64F61B07","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Culiseta melanura","F",2,2,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.CULMEL.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"73592CACAE1446FE8CDE0D3DEB2F41F3","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Aedes triseriatus","F",5,5,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate","possibly Ae. hendersoni",,,"TALL.2014.18.AEDTRI1.F.A",0,"No known compromise","No known compromise","No known compromise",0,0,0,0,0
"72D5EDD1E5574BBBA9EF5ECD42B57C9F","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Aedes vexans","F",52,52,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,"TALL.2014.18.AEDVEX.F.T","TALL.2014.18.AEDVEX.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"712577EF2DBC4801AFF78F7136B196D9","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Anopheles crucians","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.ANOCRU.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"FA96648A977B47D1A6915B1C00E68B1C","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-05-06T22:44Z","2014-05-07T13:56Z","20140506.1744","20140507.0856","2014-08-28","field season","TALL.2014.18","night",15,"TALL_038.20140507.0856.S.01","Culex sp.","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","MWL103hooHY=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","QC - no transcription errors found","tech names may not be accurate",,,,"TALL.2014.18.CULSPP3.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
